Date,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value,BTC_Price,ETH_Price,SOL_Price,XRP_Price
2023-04-19,101.97000122070312,1993.9113,4.83,3.591,16.46,28822.6796875,1936.4034423828125,22.71283531188965,28822.6796875
2023-04-20,101.83999633789062,2005.0565,4.83,3.536,17.17,28245.98828125,1943.09765625,22.181440353393555,28245.98828125
2023-04-21,101.81999969482422,1984.0135,4.83,3.568,16.77,27276.91015625,1849.9998779296875,21.278135299682617,27276.91015625
2023-04-22,101.81999969482422,1984.0135,4.83,3.568,16.77,27817.5,1874.2286376953125,21.81628799438477,27817.5
2023-04-23,101.81999969482422,1984.0135,4.83,3.568,16.77,27591.384765625,1862.06201171875,21.480138778686523,27591.384765625
2023-04-24,101.3499984741211,1995.2252,4.83,3.496,16.89,27525.33984375,1842.7574462890625,21.391069412231445,27525.33984375
2023-04-25,101.86000061035156,1997.7,4.83,3.4,18.76,28307.59765625,1866.753662109375,21.92725372314453,28307.59765625
2023-04-26,101.47000122070312,1991.8474,4.83,3.445,18.84,28422.701171875,1866.564208984375,21.28301239013672,28422.701171875
2023-04-27,101.5,1987.0351,4.83,3.528,17.03,29473.787109375,1908.786376953125,22.34011459350586,29473.787109375
2023-04-28,101.66999816894533,1990.6,4.83,3.433,15.78,29340.26171875,1892.5128173828125,23.366287231445312,29340.26171875
2023-04-29,101.66999816894533,1990.6,4.83,3.433,15.78,29248.48828125,1908.9169921875,23.18299674987793,29248.48828125
2023-04-30,101.66999816894533,1990.6,4.83,3.433,15.78,29268.806640625,1876.92431640625,22.832014083862305,29268.806640625
2023-05-01,102.1500015258789,1981.3728,4.83,3.57,16.08,28091.568359375,1831.954833984375,21.98663330078125,28091.568359375
2023-05-02,101.95999908447266,2015.9909,4.83,3.433,17.78,28680.537109375,1870.789306640625,22.26497840881348,28680.537109375
2023-05-03,101.33999633789062,2053.1347,4.83,3.364,18.34,29006.30859375,1904.65185546875,22.218002319335938,29006.30859375
2023-05-04,101.4000015258789,2049.5288,5.08,3.377,20.09,28847.7109375,1877.7041015625,21.730348587036133,28847.7109375
2023-05-05,101.20999908447266,2017.6,5.08,3.435,17.19,29534.384765625,1995.0609130859373,22.82611083984375,29534.384765625
2023-05-06,101.20999908447266,2017.6,5.08,3.435,17.19,28904.623046875,1900.2218017578125,21.974262237548828,28904.623046875
2023-05-07,101.20999908447266,2017.6,5.08,3.435,17.19,28454.978515625,1873.076416015625,21.84422874450684,28454.978515625
2023-05-08,101.37000274658205,2021.3453,5.08,3.507,16.98,27694.2734375,1849.042724609375,20.65746307373047,27694.2734375
2023-05-09,101.61000061035156,2036.5355,5.08,3.522,17.71,27658.775390625,1848.6031494140625,20.68364524841309,27658.775390625
2023-05-10,101.4800033569336,2031.1,5.08,3.439,16.94,27621.755859375,1842.4014892578125,20.953710556030277,27621.755859375
2023-05-11,102.05999755859376,2016.1165,5.08,3.386,16.93,27000.7890625,1796.4906005859375,20.23488044738769,27000.7890625
2023-05-12,102.68000030517578,2010.5,5.08,3.463,17.03,26804.990234375,1808.019775390625,20.911794662475582,26804.990234375
2023-05-13,102.68000030517578,2010.5,5.08,3.463,17.03,26784.078125,1796.1148681640625,20.86876106262207,26784.078125
2023-05-14,102.68000030517578,2010.5,5.08,3.463,17.03,26930.638671875,1800.5009765625,20.95339775085449,26930.638671875
2023-05-15,102.43000030517578,2014.5664,5.08,3.507,17.12,27192.693359375,1817.5499267578125,21.00718879699707,27192.693359375
2023-05-16,102.55999755859376,1989.6507,5.08,3.541,17.99,27036.650390625,1824.1214599609373,20.679420471191406,27036.650390625
2023-05-17,102.87999725341795,1981.9,5.08,3.572,16.87,27398.802734375,1821.859619140625,21.06839942932129,27398.802734375
2023-05-18,103.58000183105467,1958.2941,5.08,3.651,16.05,26832.208984375,1801.728515625,20.348695755004883,26832.208984375
2023-05-19,103.1999969482422,1977.7358,5.08,3.682,16.81,26890.12890625,1812.5894775390625,20.34987068176269,26890.12890625
2023-05-20,103.1999969482422,1977.7358,5.08,3.682,16.81,27129.5859375,1820.47802734375,20.285446166992188,27129.5859375
2023-05-21,103.1999969482422,1977.7358,5.08,3.682,16.81,26753.826171875,1804.5313720703125,19.609437942504883,26753.826171875
2023-05-22,103.1999969482422,1969.9834,5.08,3.719,17.21,26851.27734375,1817.5347900390625,19.54204559326172,26851.27734375
2023-05-23,103.48999786376952,1975.4855,5.08,3.698,18.53,27225.7265625,1854.380615234375,20.043182373046875,27225.7265625
2023-05-24,103.88999938964844,1959.9703,5.08,3.744,20.03,26334.818359375,1800.0999755859375,19.223663330078125,26334.818359375
2023-05-25,104.20999908447266,1940.1062,5.08,3.823,19.14,26476.20703125,1805.9537353515625,19.260662078857425,26476.20703125
2023-05-26,104.20999908447266,1946.2,5.08,3.81,17.95,26719.291015625,1828.689697265625,19.36695671081543,26719.291015625
2023-05-27,104.20999908447266,1946.2,5.08,3.81,17.95,26868.353515625,1831.1182861328125,20.425233840942383,26868.353515625
2023-05-28,104.20999908447266,1946.2,5.08,3.819,17.95,28085.646484375,1910.9141845703125,20.7985782623291,28085.646484375
2023-05-29,104.20999908447266,1941.6631,5.08,3.764,17.46,27745.884765625,1893.078125,20.586509704589844,27745.884765625
2023-05-30,104.16999816894533,1959.3698,5.08,3.694,17.46,27702.349609375,1901.026611328125,21.25408363342285,27702.349609375
2023-05-31,104.31999969482422,1965.2,5.08,3.646,17.94,27219.658203125,1874.1304931640625,20.82450294494629,27219.658203125
2023-06-01,103.55999755859376,1977.0397,5.08,3.601,15.65,26819.97265625,1862.201416015625,20.50221824645996,26819.97265625
2023-06-02,104.0199966430664,1947.5,5.08,3.698,14.6,27249.58984375,1907.256591796875,21.25759506225586,27249.58984375
2023-06-03,104.0199966430664,1947.5,5.08,3.698,14.6,27075.12890625,1892.4124755859373,21.15556526184082,27075.12890625
2023-06-04,104.0199966430664,1947.5,5.08,3.698,14.6,27119.06640625,1890.5135498046875,21.8189754486084,27119.06640625
2023-06-05,104.0,1961.8269,5.08,3.689,14.73,25760.09765625,1811.828369140625,20.07505989074707,25760.09765625
2023-06-06,104.12999725341795,1963.3357,5.08,3.677,13.96,27238.783203125,1884.494873046875,20.398483276367188,27238.783203125
2023-06-07,104.0999984741211,1943.6,5.08,3.793,13.94,26345.998046875,1832.39599609375,18.6342830657959,26345.998046875
2023-06-08,103.33999633789062,1964.8183,5.08,3.718,13.65,26508.216796875,1846.3018798828125,18.90947532653809,26508.216796875
2023-06-09,103.55999755859376,1960.7466,5.08,3.743,13.83,26480.375,1840.2252197265625,17.37969970703125,26480.375
2023-06-10,103.55999755859376,1960.7466,5.08,3.743,13.83,25851.240234375,1752.384765625,15.65610122680664,25851.240234375
2023-06-11,103.55999755859376,1960.7466,5.08,3.743,13.83,25940.16796875,1753.415283203125,15.558775901794434,25940.16796875
2023-06-12,103.62999725341795,1959.6,5.08,3.743,15.01,25902.5,1742.5286865234375,15.196707725524902,25902.5
2023-06-13,103.33999633789062,1943.4588,5.08,3.827,14.61,25918.728515625,1739.03759765625,15.018193244934082,25918.728515625
2023-06-14,103.01000213623048,1943.7,5.08,3.79,13.88,25124.67578125,1650.519287109375,14.486572265625,25124.67578125
2023-06-15,102.12000274658205,1958.3113,5.07,3.72,14.5,25576.39453125,1665.519775390625,14.759472846984863,25576.39453125
2023-06-16,102.3000030517578,1958.2,5.08,3.767,13.54,26327.462890625,1716.6688232421875,15.30825424194336,26327.462890625
2023-06-17,102.3000030517578,1958.2,5.08,3.767,13.54,26510.67578125,1727.2041015625,15.650521278381348,26510.67578125
2023-06-18,102.3000030517578,1958.2,5.08,3.767,13.54,26336.212890625,1720.5775146484375,15.43823528289795,26336.212890625
2023-06-19,102.3000030517578,1950.5949,5.08,3.822,14.19,26851.029296875,1737.659423828125,16.073041915893555,26851.029296875
2023-06-20,102.54000091552734,1936.9,5.07,3.719,13.88,28327.48828125,1792.1199951171875,16.635231018066406,28327.48828125
2023-06-21,102.06999969482422,1934.2416,5.07,3.727,13.2,30027.296875,1891.0072021484373,17.25704574584961,30027.296875
2023-06-22,102.38999938964844,1914.5721,5.07,3.797,12.91,29912.28125,1872.9429931640625,16.642620086669922,29912.28125
2023-06-23,102.9000015258789,1920.2,5.07,3.737,13.44,30695.46875,1892.862060546875,17.149534225463867,30695.46875
2023-06-24,102.9000015258789,1920.2,5.07,3.737,13.44,30548.6953125,1876.0596923828125,16.652862548828125,30548.6953125
2023-06-25,102.9000015258789,1920.2,5.07,3.737,13.44,30480.26171875,1900.506103515625,16.97138023376465,30480.26171875
2023-06-26,102.69000244140624,1921.7,5.07,3.723,14.25,30271.130859375,1859.432861328125,16.27002716064453,30271.130859375
2023-06-27,102.48999786376952,1913.7017,5.07,3.772,13.74,30688.1640625,1889.703369140625,16.61964988708496,30688.1640625
2023-06-28,102.91000366210938,1907.4425,5.07,3.714,13.43,30086.24609375,1827.97119140625,15.98684310913086,30086.24609375
2023-06-29,103.33999633789062,1908.2185,5.07,3.842,13.54,30445.3515625,1852.227294921875,17.970457077026367,30445.3515625
2023-06-30,102.91000366210938,1919.5693,5.08,3.841,13.59,30477.251953125,1933.18896484375,18.897321701049805,30477.251953125
2023-07-01,102.91000366210938,1919.5693,5.08,3.841,13.59,30590.078125,1924.56591796875,18.68390274047852,30590.078125
2023-07-02,102.91000366210938,1919.5693,5.08,3.841,13.59,30620.76953125,1937.4383544921875,19.453594207763672,30620.76953125
2023-07-03,102.98999786376952,1921.6309,5.08,3.858,13.57,31156.439453125,1955.38916015625,19.240537643432617,31156.439453125
2023-07-04,102.98999786376952,1926.3286,5.08,3.839,13.7,30777.58203125,1936.633544921875,19.14322853088379,30777.58203125
2023-07-05,103.37000274658205,1915.1017,5.08,3.934,14.18,30514.166015625,1910.5880126953125,18.99286460876465,30514.166015625
2023-07-06,103.16999816894533,1911.8249,5.08,4.031,15.44,29909.337890625,1848.636474609375,19.72938537597656,29909.337890625
2023-07-07,102.2699966430664,1924.4,5.08,4.066,14.83,30342.265625,1870.6025390625,21.484664916992188,30342.265625
2023-07-08,102.2699966430664,1924.4,5.08,4.066,14.83,30292.541015625,1865.53955078125,21.85926818847656,30292.541015625
2023-07-09,102.2699966430664,1924.4,5.08,4.066,14.83,30171.234375,1863.009765625,21.3490047454834,30171.234375
2023-07-10,101.97000122070312,1924.7537,5.07,4.0,15.07,30414.470703125,1880.556396484375,21.31377601623535,30414.470703125
2023-07-11,101.7300033569336,1932.2929,5.08,3.978,14.84,30620.951171875,1878.3360595703125,22.09293365478516,30620.951171875
2023-07-12,100.5199966430664,1957.2314,5.08,3.861,13.54,30391.646484375,1872.11376953125,21.977602005004883,30391.646484375
2023-07-13,99.7699966430664,1960.5595,5.08,3.767,13.61,31476.048828125,2006.511474609375,26.02569580078125,31476.048828125
2023-07-14,99.91000366210938,1954.3,5.08,3.83,13.34,30334.068359375,1939.3470458984373,26.7357177734375,30334.068359375
2023-07-15,99.91000366210938,1954.3,5.08,3.83,13.34,30295.806640625,1931.466552734375,27.391355514526367,30295.806640625
2023-07-16,99.91000366210938,1954.3,5.08,3.83,13.34,30249.1328125,1923.681884765625,27.384082794189453,30249.1328125
2023-07-17,99.83999633789062,1954.4,5.08,3.809,13.48,30145.888671875,1911.6461181640625,26.872766494750977,30145.888671875
2023-07-18,99.94000244140624,1977.7,5.08,3.789,13.3,29856.5625,1897.5992431640625,25.54450416564941,29856.5625
2023-07-19,100.27999877929688,1976.0923,5.08,3.748,13.76,29913.923828125,1889.0079345703125,26.372352600097656,29913.923828125
2023-07-20,100.87999725341795,1968.752,5.08,3.856,13.99,29792.015625,1890.9691162109373,25.375167846679688,29792.015625
2023-07-21,101.06999969482422,1960.8422,5.08,3.837,13.6,29908.744140625,1892.080078125,25.544267654418945,29908.744140625
2023-07-22,101.06999969482422,1960.8422,5.08,3.837,13.6,29771.802734375,1864.912353515625,24.535053253173828,29771.802734375
2023-07-23,101.06999969482422,1960.8422,5.08,3.837,13.6,30084.5390625,1889.191650390625,24.766815185546875,30084.5390625
2023-07-24,101.3499984741211,1953.2125,5.08,3.878,13.91,29176.916015625,1850.0020751953125,23.38149070739746,29176.916015625
2023-07-25,101.3499984741211,1964.6734,5.08,3.89,13.86,29227.390625,1857.741943359375,23.279321670532227,29227.390625
2023-07-26,100.88999938964844,1972.3652,5.08,3.873,13.19,29354.97265625,1872.159912109375,25.17705345153809,29354.97265625
2023-07-27,101.7699966430664,1947.4727,5.33,4.002,14.41,29210.689453125,1860.357177734375,25.099336624145508,29210.689453125
2023-07-28,101.62000274658205,1959.3565,5.33,3.957,13.33,29319.24609375,1874.744873046875,24.84685707092285,29319.24609375
2023-07-29,101.62000274658205,1959.3565,5.33,3.957,13.33,29356.91796875,1881.06884765625,25.16897392272949,29356.91796875
2023-07-30,101.62000274658205,1959.3565,5.33,3.957,13.33,29275.30859375,1861.643798828125,24.26101875305176,29275.30859375
2023-07-31,101.86000061035156,1964.3387,5.33,3.967,13.63,29230.111328125,1856.162353515625,23.720956802368164,29230.111328125
2023-08-01,102.3000030517578,1951.6,5.33,4.037,13.93,29675.732421875,1871.7921142578125,23.99875259399414,29675.732421875
2023-08-02,102.58999633789062,1935.1,5.33,4.09,16.09,29151.958984375,1839.0897216796875,23.145721435546875,29151.958984375
2023-08-03,102.54000091552734,1934.8,5.33,4.179,15.92,29178.6796875,1835.136474609375,22.636049270629883,29178.6796875
2023-08-04,102.0199966430664,1942.6774,5.33,4.042,17.1,29074.091796875,1827.712890625,22.79361915588379,29074.091796875
2023-08-05,102.0199966430664,1942.6774,5.33,4.042,17.1,29042.126953125,1834.9879150390625,22.632204055786133,29042.126953125
2023-08-06,102.0199966430664,1942.6774,5.33,4.042,17.1,29041.85546875,1827.4620361328125,23.18569564819336,29041.85546875
2023-08-07,102.0500030517578,1936.4764,5.33,4.097,15.77,29180.578125,1826.9388427734373,23.068756103515625,29180.578125
2023-08-08,102.52999877929688,1924.6,5.33,4.028,15.99,29765.4921875,1855.807373046875,24.211763381958008,29765.4921875
2023-08-09,102.48999786376952,1914.7,5.33,4.016,15.96,29561.494140625,1854.297607421875,24.37852668762207,29561.494140625
2023-08-10,102.5199966430664,1912.0496,5.33,4.107,15.85,29429.591796875,1850.75341796875,24.613052368164062,29429.591796875
2023-08-11,102.83999633789062,1913.1,5.33,4.158,14.84,29397.71484375,1847.1243896484373,24.582860946655277,29397.71484375
2023-08-12,102.83999633789062,1913.1,5.33,4.158,14.84,29415.96484375,1848.889892578125,24.90673065185547,29415.96484375
2023-08-13,102.83999633789062,1913.1,5.33,4.158,14.84,29282.9140625,1839.2801513671875,24.24288558959961,29282.9140625
2023-08-14,103.19000244140624,1907.1,5.33,4.201,14.82,29408.443359375,1844.185791015625,25.142822265625,29408.443359375
2023-08-15,103.20999908447266,1901.5505,5.33,4.219,16.46,29170.34765625,1826.9327392578125,23.89658546447754,29170.34765625
2023-08-16,103.41999816894533,1891.4,5.33,4.258,16.78,28701.779296875,1805.6590576171875,22.811975479125977,28701.779296875
2023-08-17,103.44000244140624,1891.1041,5.33,4.284,17.89,26664.55078125,1684.9334716796875,21.70997428894043,26664.55078125
2023-08-18,103.37999725341795,1889.5322,5.33,4.251,17.3,26049.556640625,1660.945068359375,21.335493087768555,26049.556640625
2023-08-19,103.37999725341795,1889.5322,5.33,4.251,17.3,26096.205078125,1669.471923828125,21.879037857055664,26096.205078125
2023-08-20,103.37999725341795,1889.5322,5.33,4.251,17.3,26189.583984375,1684.85205078125,21.77327537536621,26189.583984375
2023-08-21,103.33000183105467,1893.9697,5.33,4.342,17.13,26124.140625,1667.26904296875,21.20825958251953,26124.140625
2023-08-22,103.55999755859376,1897.4942,5.33,4.332,16.97,26031.65625,1633.892578125,20.546541213989254,26031.65625
2023-08-23,103.36000061035156,1916.7181,5.33,4.196,15.98,26431.640625,1679.2744140625,21.7036247253418,26431.640625
2023-08-24,103.9800033569336,1916.4,5.33,4.241,17.2,26162.373046875,1659.944580078125,21.033031463623047,26162.373046875
2023-08-25,104.08000183105467,1914.8,5.33,4.231,15.68,26047.66796875,1652.93505859375,20.392719268798828,26047.66796875
2023-08-26,104.08000183105467,1914.8,5.33,4.231,15.68,26008.462890625,1646.3067626953125,20.280424118041992,26008.462890625
2023-08-27,104.08000183105467,1914.8,5.33,4.231,15.68,26089.693359375,1657.5130615234375,20.78683853149414,26089.693359375
2023-08-28,104.05999755859376,1920.8,5.33,4.206,15.08,26106.150390625,1652.4573974609375,20.557100296020508,26106.150390625
2023-08-29,103.5500030517578,1935.7,5.33,4.12,14.45,27727.392578125,1729.7257080078125,21.780763626098636,27727.392578125
2023-08-30,103.16000366210938,1942.0769,5.33,4.112,13.88,27297.265625,1705.1121826171875,20.834903717041016,27297.265625
2023-08-31,103.62000274658205,1939.8281,5.33,4.106,13.57,25931.47265625,1645.63916015625,19.735092163085938,25931.47265625
2023-09-01,104.23999786376952,1939.8074,5.33,4.181,13.09,25800.724609375,1628.4912109375,19.327844619750977,25800.724609375
2023-09-02,104.23999786376952,1939.8074,5.33,4.181,13.09,25868.798828125,1637.025390625,19.49374389648437,25868.798828125
2023-09-03,104.23999786376952,1939.8074,5.33,4.187,13.09,25969.56640625,1636.11767578125,19.578746795654297,25969.56640625
2023-09-04,104.23999786376952,1937.8737,5.33,4.206,13.82,25812.416015625,1629.6552734375,19.499408721923828,25812.416015625
2023-09-05,104.80999755859376,1926.7786,5.33,4.266,14.01,25779.982421875,1633.62939453125,20.272384643554688,25779.982421875
2023-09-06,104.86000061035156,1915.7544,5.33,4.296,14.45,25753.236328125,1632.2523193359375,19.62002944946289,25753.236328125
2023-09-07,105.05999755859376,1919.2429,5.33,4.25,14.4,26240.1953125,1647.5982666015625,19.890499114990234,26240.1953125
2023-09-08,105.08999633789062,1919.0651,5.33,4.26,13.84,25905.654296875,1636.1378173828125,19.599044799804688,25905.654296875
2023-09-09,105.08999633789062,1919.0651,5.33,4.26,13.84,25895.677734375,1635.162353515625,19.44607162475586,25895.677734375
2023-09-10,105.08999633789062,1919.0651,5.33,4.26,13.84,25832.2265625,1616.828857421875,18.24883079528809,25832.2265625
2023-09-11,104.56999969482422,1921.1,5.33,4.294,13.8,25162.654296875,1551.6376953125,17.739166259765625,25162.654296875
2023-09-12,104.70999908447266,1912.8,5.33,4.28,14.23,25833.34375,1592.429443359375,17.929826736450195,25833.34375
2023-09-13,104.7699966430664,1908.3985,5.33,4.254,13.48,26228.32421875,1607.988525390625,18.402999877929688,26228.32421875
